Unnamed: 0,ID,GPSX,GPSY,GBCODE
1648320,3178.0,121.526928,31.219534000000003,110200.0
1648321,3178.0,121.477167,31.233809,110200.0
1648322,3178.0,121.495606,31.228275,110200.0
1648323,3178.0,121.437806,31.193952000000003,110200.0
1648324,3178.0,121.512611,31.211647,110200.0
1648325,3178.0,121.454091,30.906559,110200.0
1648326,3178.0,121.452092,31.247056,110200.0
1648327,3178.0,121.581581,31.202411,110200.0
1648328,3178.0,121.595817,31.254708,110200.0
1648329,3178.0,121.347235,30.731594,110200.0
1648330,3178.0,121.428516,31.239040000000006,110200.0
1648331,3178.0,121.335123,31.089206,110200.0
1648332,3178.0,121.502141,31.251828000000003,110200.0
1648333,3178.0,121.441867,31.206808,110200.0
1648334,3178.0,121.490932,31.175434000000006,110200.0
1648335,3178.0,121.570992,31.2337,110200.0
1648336,3178.0,121.478004,31.228209000000003,110200.0
1648337,3178.0,121.468246,31.233117,110200.0
1648338,3178.0,121.502776,31.174153000000004,110200.0
1648339,3178.0,121.441583,31.223475,110200.0
1648340,3178.0,121.483728,31.241373,110200.0
1648341,3178.0,121.48871,31.247377,110200.0
1648342,3178.0,121.524055,31.22601,110200.0
1648343,3178.0,121.450222,31.218317,110200.0
1648344,3178.0,121.498909,31.240509000000007,110200.0
1648345,3178.0,121.480202,31.234229,110200.0
1648346,3178.0,121.471641,31.236367,110200.0
1648347,3178.0,121.466392,31.233026,110200.0
1648348,3178.0,121.48871,31.247377,110200.0
1648349,3178.0,121.457257,31.220683,110200.0
1648350,3178.0,121.519252,31.229829,110200.0
1648351,3178.0,121.559714,31.21442,110200.0
1648352,3178.0,121.43399,31.197045000000006,110200.0
1648353,3178.0,121.42878,31.239833,110200.0
1648354,3178.0,121.376306,31.245857,110200.0
1648355,3178.0,121.580875,31.202706,110200.0
1648356,3178.0,121.216565,31.039401,110200.0
1648357,3178.0,121.502983,31.242222,110200.0
1648358,3178.0,121.486442,31.264518,110200.0
1648359,3178.0,121.44917,31.212399,110200.0
1648360,3178.0,121.570622,31.237838,110200.0
1648361,3178.0,121.463343,31.210319,110200.0
1648362,3178.0,121.432712,31.207012,110200.0
1648363,3178.0,121.484596,31.2435,110200.0
1648364,3178.0,121.468368,31.193799,110200.0
1648365,3178.0,121.578911,31.244388,110200.0
1648366,3178.0,121.448566,31.237238,110200.0
1648367,3178.0,121.557877,31.210728000000003,110200.0
1648368,3178.0,121.464025,31.2096,110200.0
1648369,3178.0,121.440278,31.328379,110200.0
1648370,3178.0,121.444033,31.234239,110200.0
1648371,3178.0,121.475898,31.226196,110200.0
1648372,3178.0,121.520376,31.241518,110200.0
1648373,3178.0,121.533509,31.285666,110200.0
1648374,3178.0,121.458699,31.256452000000003,110200.0
1648375,3178.0,121.400382,31.207181,110200.0
1648376,3178.0,121.46871000000002,31.223991,110200.0
1648377,3178.0,121.495455,31.282791,110200.0
1648378,3178.0,121.200982,31.097306,110200.0
1648379,3178.0,121.451153,31.217855,110200.0
1648380,3178.0,121.438536,31.230081,110200.0
1648381,3178.0,121.498314,31.24032,110200.0
1648382,3178.0,121.52413,31.218654,110200.0
1648383,3178.0,121.450859,31.229717,110200.0
1648384,3178.0,121.460085,31.227424,110200.0
1648385,3178.0,121.216634,31.039379,110200.0
1648386,3178.0,121.487307,31.190135,110200.0
1648387,3178.0,121.484603,31.238615000000006,110200.0
1648388,3178.0,121.44618,31.216462,110200.0
1648389,3178.0,121.555894,31.229641,110200.0
1648390,3178.0,121.46643,31.203555,110200.0
1648391,3178.0,121.446579,31.221236,110200.0
1648392,3178.0,121.446882,31.195714,110200.0
1648393,3178.0,121.442458,31.30993,110200.0
1648394,3178.0,121.484986,31.240999,110200.0
1648395,3178.0,121.485832,31.257838,110200.0
1648396,3178.0,121.487538,31.256488,110200.0
1648397,3178.0,121.43148,31.323652000000006,110200.0
1648398,3178.0,121.458331,31.224996,110200.0
1648399,3178.0,121.382257,31.108887,110200.0
1648400,3178.0,121.587065,31.245246,110200.0
1648401,3178.0,121.484489,31.263716,110200.0
1648402,3178.0,121.448276,31.219519,110200.0
1648403,3178.0,121.452698,31.214027,110200.0
1648404,3178.0,121.512534,31.230371,110200.0
1648405,3178.0,121.588185,31.24453,110200.0
1648406,3178.0,121.501079,31.22219,110200.0
1648407,3178.0,121.476719,31.267476,110200.0
1648408,3178.0,121.48715,31.188842,110200.0
1648409,3178.0,121.465607,31.219659000000004,110200.0
1648410,3178.0,121.486234,31.236434000000006,110200.0
1648411,3178.0,121.55755,31.212214000000003,110200.0
1648412,3178.0,121.426576,31.219948,110200.0
1648413,3178.0,121.510474,31.229008,110200.0
1648414,3178.0,121.592727,31.249462,110200.0
1648415,3178.0,121.230536,31.007664,110200.0
1648416,3178.0,121.421436,31.18399,110200.0
1648417,3178.0,121.445717,31.221634,110200.0
1648418,3178.0,121.451457,31.216466,110200.0
1648419,3178.0,121.446618,31.235876,110200.0
1648420,3178.0,121.24076,31.386603000000004,110200.0
1648421,3178.0,121.447808,31.228679,110200.0
1648422,3178.0,121.442527,31.22666,110200.0
1648423,3178.0,121.468451,31.204126,110200.0
1648424,3178.0,121.79486,31.16281,110200.0
1648425,3178.0,121.47008999999998,31.21972,110200.0
1648426,3178.0,121.578661,31.242227000000003,110200.0
1648427,3178.0,121.475012,31.230876,110200.0
1648428,3178.0,121.484596,31.2435,110200.0
1648429,3178.0,121.387089,31.182811,110200.0
1648430,3178.0,121.426532,31.186378,110200.0
1648431,3178.0,121.425699,31.270805,110200.0
1648432,3178.0,121.474031,31.232163,110200.0
1648433,3178.0,121.501102,31.304017,110200.0
1648434,3178.0,121.40071100000002,31.206753000000006,110200.0
1648435,3178.0,121.338555,30.966175,110200.0
1648436,3178.0,121.531172,31.230457,110200.0
1648437,3178.0,121.47021399999998,31.225663,110200.0
1648438,3178.0,121.112658,31.151189,110200.0
1648439,3178.0,121.46342,31.232724,110200.0
1648440,3178.0,121.38416200000002,31.193413,110200.0
1648441,3178.0,121.401545,31.206740000000003,110200.0
1648442,3178.0,121.504631,31.29912,110200.0
1648443,3178.0,121.433783,31.2007,110200.0
1648444,3178.0,121.442403,31.216556,110200.0
1648445,3178.0,121.58392,31.340791,110200.0
1648446,3178.0,121.484157,31.215343,110200.0
1648447,3178.0,121.417663,31.286129,110200.0
1648448,3178.0,121.485339,31.235549,110200.0
1648449,3178.0,121.447778,31.275786,110200.0
1648450,3178.0,121.42473400000002,31.20658,110200.0
1648451,3178.0,121.391892,31.208242,110200.0
1648452,3178.0,121.516855,30.816958000000003,110200.0
1648453,3178.0,121.453861,31.218093,110200.0
1648454,3178.0,121.443418,31.225078000000003,110200.0
1648455,3178.0,121.503017,31.268355,110200.0
1648456,3178.0,121.461541,31.220651,110200.0
1648457,3178.0,121.381711,31.188064,110200.0
1648458,3178.0,121.43769,31.190549,110200.0
1648459,3178.0,121.439285,31.22863,110200.0
1648460,3178.0,121.430028,31.205667,110200.0
1648461,3178.0,121.450694,31.219828000000003,110200.0
1648462,3178.0,121.445041,31.2103,110200.0
1648463,3178.0,121.213259,31.266647,110200.0
1648464,3178.0,121.48976,31.303253,110200.0
1648465,3178.0,121.438203,31.225239,110200.0
1648466,3178.0,121.380526,31.346644,110200.0
1648467,3178.0,121.473547,31.207708,110200.0
1648468,3178.0,121.286815,31.170977,110200.0
1648469,3178.0,121.512702,31.300603,110200.0
1648470,3178.0,121.493904,31.243467,110200.0
1648471,3178.0,121.484947,31.235029,110200.0
1648472,3178.0,121.507537,31.263306,110200.0
1648473,3178.0,121.47248700000002,31.236503000000006,110200.0
1648474,3178.0,121.459685,31.214767,110200.0
1648475,3178.0,121.477804,31.242402,110200.0
1648476,3178.0,121.35652,31.141711,110200.0
1648477,3178.0,121.452797,31.187758,110200.0
1648478,3178.0,121.539425,31.220433,110200.0
1648479,3178.0,121.388977,31.198073,110200.0
1648480,3178.0,121.372696,31.194392,110200.0
1648481,3178.0,121.514103,31.227524,110200.0
1648482,3178.0,121.44308,31.226531,110200.0
1648483,3178.0,121.499733,31.244505,110200.0
1648484,3178.0,121.469283,31.225297,110200.0
1648485,3178.0,121.557682,31.192367,110200.0
1648486,3178.0,121.391317,31.223263,110200.0
1648487,3178.0,121.38416,31.193097,110200.0
1648488,3178.0,121.250708,31.383983,110200.0
1648489,3178.0,121.44231299999998,31.22265,110200.0
1648490,3178.0,121.507049,31.263774,110200.0
1648491,3178.0,121.445142,31.225134000000004,110200.0
1648492,3178.0,121.435806,31.247633,110200.0
1648493,3178.0,121.461416,31.227631,110200.0
1648494,3178.0,121.46863,31.218870000000006,110200.0
1648495,3178.0,121.435914,31.21841,110200.0
1648496,3178.0,121.439061,31.203598,110200.0
1648497,3178.0,121.497057,31.233679,110200.0
1648498,3178.0,121.43323999999998,31.213189,110200.0
1648499,3178.0,121.463697,31.21015,110200.0
1648500,3178.0,121.415859,31.178073,110200.0
1648501,3178.0,121.486351,31.236099,110200.0
1648502,3178.0,121.81538799999998,30.874137,110200.0
1648503,3178.0,121.452557,31.224631,110200.0
1648504,3178.0,121.473991,31.271455,110200.0
1648505,3178.0,121.464152,31.208382,110200.0
1648506,3178.0,121.464033,31.210364,110200.0
1648507,3178.0,121.558318,31.21495,110200.0
1648508,3178.0,121.461537,31.220747,110200.0
1648509,3178.0,121.476532,31.411547,110200.0
1648510,3178.0,121.469943,31.222938,110200.0
1648511,3178.0,121.494679,31.238764,110200.0
1648512,3178.0,121.527909,31.262902,110200.0
1648513,3178.0,121.517677,31.279757,110200.0
1648514,3178.0,121.520515,31.229368,110200.0
1648515,3178.0,121.113017,31.154613,110200.0
1648516,3178.0,121.449456,31.218106,110200.0
1648517,3178.0,121.486234,31.236434000000006,110200.0
1648518,3178.0,121.45202,31.248441,110200.0
1648519,3178.0,121.402652,31.20426,110200.0
1648520,3178.0,121.506041,31.306865,110200.0
1648521,3178.0,121.493119,31.283686,110200.0
1648522,3178.0,121.473547,31.207486,110200.0
1648523,3178.0,121.40828,31.198154,110200.0
1648524,3178.0,121.36967,31.180702,110200.0
1648525,3178.0,121.475554,31.288158000000006,110200.0
1648526,3178.0,121.741209,31.048407,110200.0
1648527,3178.0,121.467533,31.244589,110200.0
1648528,3178.0,121.42394,31.231252,110200.0
1648529,3178.0,121.465941,31.231163,110200.0
1648530,3178.0,121.391955,31.625731,110200.0
1648531,3178.0,121.487458,31.306472,110200.0
1648532,3178.0,121.780183,31.048654,110200.0
1648533,3178.0,121.4574,31.21716,110200.0
1648534,3178.0,121.483543,31.24381,110200.0
1648535,3178.0,121.241361,31.386543,110200.0
1648536,3178.0,121.320434,31.241411,110200.0
1648537,3178.0,121.432572,31.197266,110200.0
1648538,3178.0,121.897661,30.883165,110200.0
1648539,3178.0,121.594733,31.194857,110200.0
1648540,3178.0,121.419237,31.211315000000006,110200.0
1648541,3178.0,121.495891,31.235064,110200.0
1648542,3178.0,121.406471,31.233311,110200.0
1648543,3178.0,121.445314,31.223115000000004,110200.0
1648544,3178.0,121.446353,31.204733,110200.0
1648545,3178.0,121.43799,31.224681,110200.0
1648546,3178.0,121.25109,31.384733,110200.0
1648547,3178.0,121.384321,31.105877000000003,110200.0
1648548,3178.0,121.438645,31.224523,110200.0
1648549,3178.0,121.416361,31.220367,110200.0
1648550,3178.0,121.282621,31.333547,110200.0
1648551,3178.0,121.472496,31.223931,110200.0
1648552,3178.0,121.445236,31.225161,110200.0
1648553,3178.0,121.450192,31.221912,110200.0
1648554,3178.0,121.44993999999998,31.141698,110200.0
1648555,3178.0,121.290688,31.166355,110200.0
1648556,3178.0,121.46319,31.208008000000003,110200.0
1648557,3178.0,121.451079,31.22352,110200.0
1648558,3178.0,121.582705,31.213036,110200.0
1648559,3178.0,121.041198,31.10778,110200.0
1648560,3178.0,121.390987,31.226875,110200.0
1648561,3178.0,121.420931,31.142945,110200.0
1648562,3178.0,121.483475,31.243569,110200.0
1648563,3178.0,121.43511,31.195244,110200.0
1648564,3178.0,121.274459,31.15897,110200.0
1648565,3178.0,121.505943,31.236333,110200.0
1648566,3178.0,121.399909,31.244006,110200.0
1648567,3178.0,121.441771,31.22691,110200.0
1648568,3178.0,121.5042,31.202329,110200.0
1648569,3178.0,121.473261,31.227367,110200.0
1648570,3178.0,121.503355,31.236851,110200.0
1648571,3178.0,121.361757,31.183003000000006,110200.0
1648572,3178.0,121.443183,31.219042,110200.0
1648573,3178.0,121.431758,31.253853000000003,110200.0
1648574,3178.0,121.412454,31.221502,110200.0
1648575,3178.0,121.495378,31.235787,110200.0
1648576,3178.0,121.4371,31.299059000000003,110200.0
1648577,3178.0,121.49384,31.238305,110200.0
1648578,3178.0,121.342962,30.734661,110200.0
1648579,3178.0,121.426627,31.200818,110200.0
1648580,3178.0,121.438936,31.224238,110200.0
1648581,3178.0,121.214855,31.051613,110200.0
1648582,3178.0,121.479096,30.927172,110200.0
1648583,3178.0,121.389315,31.314566,110200.0
1648584,3178.0,121.440828,31.221171,110200.0
1648585,3178.0,121.459989,30.816207,110200.0
1648586,3178.0,121.503355,31.236851,110200.0
1648587,3178.0,121.481837,31.250666,110200.0
1648588,3178.0,121.19956299999998,31.051805,110200.0
1648589,3178.0,121.510796,31.267865000000004,110200.0
1648590,3178.0,121.47142,31.235656,110200.0
1648591,3178.0,121.493269,31.237952000000003,110200.0
1648592,3178.0,121.448306,31.219564,110200.0
1648593,3178.0,121.224674,31.153783,110200.0
1648594,3178.0,121.164742,31.297675,110200.0
1648595,3178.0,121.105401,31.161288,110200.0
1648596,3178.0,121.442965,31.225155,110200.0
1648597,3178.0,121.450275,31.228576,110200.0
1648598,3178.0,121.437374,31.284067,110200.0
1648599,3178.0,121.432996,31.19638,110200.0
1648600,3178.0,121.469276,31.225711,110200.0
1648601,3178.0,121.46048799999998,31.255409000000004,110200.0
1648602,3178.0,121.47651100000002,31.233642,110200.0
1648603,3178.0,121.510667,31.229173,110200.0
1648604,3178.0,121.337686,31.258189,110200.0
1648605,3178.0,121.553263,31.205352,110200.0
1648606,3178.0,121.480026,31.250377,110200.0
1648607,3178.0,121.445154,31.217613,110200.0
1648608,3178.0,121.47061399999998,31.221588,110200.0
1648609,3178.0,121.402021,31.207662,110200.0
1648610,3178.0,121.369661,31.180032,110200.0
1648611,3178.0,121.364491,31.405304,110200.0
1648612,3178.0,121.501302,31.24451,110200.0
1648613,3178.0,121.458928,31.22082,110200.0
1648614,3178.0,121.432252,31.197146000000004,110200.0
1648615,3178.0,121.479552,31.277858,110200.0
1648616,3178.0,121.778861,31.052575,110200.0
1648617,3178.0,121.48494,31.235022,110200.0
1648618,3178.0,121.455266,31.230511,110200.0
1648619,3178.0,121.407315,31.234468,110200.0
1648620,3178.0,121.418618,31.239771,110200.0
1648621,3178.0,121.411665,31.220622,110200.0
1648622,3178.0,121.450048,31.232552,110200.0
1648623,3178.0,121.462457,31.259044,110200.0
1648624,3178.0,121.394194,31.216994,110200.0
1648625,3178.0,121.552324,31.234488,110200.0
1648626,3178.0,121.47651100000002,31.233642,110200.0
1648627,3178.0,121.438642,31.194528,110200.0
1648628,3178.0,121.439333,31.228635,110200.0
1648629,3178.0,121.492867,31.249506,110200.0
1648630,3178.0,121.439599,31.208111,110200.0
1648631,3178.0,121.501776,31.273153000000004,110200.0
1648632,3178.0,121.486234,31.236434000000006,110200.0
1648633,3178.0,121.434709,31.19807,110200.0
1648634,3178.0,121.471034,31.221382,110200.0
1648635,3178.0,121.472001,31.234414,110200.0
1648636,3178.0,121.497749,31.159722,110200.0
1648637,3178.0,121.445505,31.226196,110200.0
1648638,3178.0,121.442964,31.225775,110200.0
1648639,3178.0,121.442629,31.225141,110200.0
1648640,3178.0,121.045447,31.122776,110200.0
1648641,3178.0,121.400495,31.206465,110200.0
1648642,3178.0,121.432402,31.241427,110200.0
1648643,3178.0,121.583418,31.27372,110200.0
1648644,3178.0,121.40396,31.209055,110200.0
1648645,3178.0,121.454121,31.222192,110200.0
1648646,3178.0,121.329883,31.167472,110200.0
1648647,3178.0,121.441221,31.325578000000004,110200.0
1648648,3178.0,121.444044,31.224254,110200.0
1648649,3178.0,121.364127,31.196816,110200.0
1648650,3178.0,121.407533,31.291407,110200.0
1648651,3178.0,121.559905,31.214976,110200.0
1648652,3178.0,121.443647,31.309359000000004,110200.0
1648653,3178.0,121.432124,31.196815,110200.0
1648654,3178.0,121.394815,31.165887,110200.0
1648655,3178.0,121.379471,31.285925,110200.0
1648656,3178.0,121.445865,31.210494,110200.0
1648657,3178.0,121.419966,31.003515000000004,110200.0
1648658,3178.0,121.58738999999998,31.193478,110200.0
1648659,3178.0,121.470481,31.219625,110200.0
1648660,3178.0,121.559635,31.215265,110200.0
1648661,3178.0,121.310134,31.151203,110200.0
1648662,3178.0,121.434558,31.202965000000006,110200.0
1648663,3178.0,121.402983,31.193274,110200.0
1648664,3178.0,121.434678,31.199291,110200.0
1648665,3178.0,121.47201499999998,31.233909000000004,110200.0
1648666,3178.0,121.323623,31.193929,110200.0
1648667,3178.0,121.454394,31.222458000000003,110200.0
1648668,3178.0,121.441711,31.225551,110200.0
1648669,3178.0,121.461537,31.227273,110200.0
1648670,3178.0,121.39795,31.211504,110200.0
1648671,3178.0,121.369539,31.274457,110200.0
1648672,3178.0,121.211524,31.051669,110200.0
1648673,3178.0,121.453055,31.187884000000004,110200.0
1648674,3178.0,121.470441,31.223006,110200.0
1648675,3178.0,121.396932,31.197151,110200.0
1648676,3178.0,121.586758,31.18922,110200.0
1648677,3178.0,121.435538,31.197308000000003,110200.0
1648678,3178.0,121.437952,31.224745,110200.0
1648679,3178.0,121.45991200000002,31.233175,110200.0
1648680,3178.0,121.445631,31.214814,110200.0
1648681,3178.0,121.480212,30.91719,110200.0
1648682,3178.0,121.512869,31.304920000000006,110200.0
1648683,3178.0,121.623281,31.213857,110200.0
1648684,3178.0,121.287288,31.171375,110200.0
1648685,3178.0,121.519448,30.840232,110200.0
1648686,3178.0,121.545851,31.212302,110200.0
1648687,3178.0,121.483838,31.264554,110200.0
1648688,3178.0,121.480907,30.917075,110200.0
1648689,3178.0,121.48048500000002,30.916981,110200.0
1648690,3178.0,121.447173,31.23045,110200.0
1648691,3178.0,121.43218600000002,31.196679,110200.0
1648692,3178.0,121.452564,31.247134000000006,110200.0
1648693,3178.0,121.237728,31.366421000000006,110200.0
1648694,3178.0,121.41407,31.235213,110200.0
1648695,3178.0,121.438697,31.19117,110200.0
1648696,3178.0,121.413312,31.221417,110200.0
1648697,3178.0,121.473117,31.235174,110200.0
1648698,3178.0,121.309681,30.887619,110200.0
1648699,3178.0,121.414264,31.209565,110200.0
1648700,3178.0,121.27797,31.205002,110200.0
1648701,3178.0,121.371051,31.209628,110200.0
1648702,3178.0,121.461751,31.217051,110200.0
1648703,3178.0,121.555917,31.229293,110200.0
1648704,3178.0,121.469708,31.216513,110200.0
1648705,3178.0,121.333475,30.733361,110200.0
1648706,3178.0,121.447183,31.2306,110200.0
1648707,3178.0,121.454629,31.219095000000006,110200.0
1648708,3178.0,121.419363,31.211369,110200.0
1648709,3178.0,121.439309,31.209836,110200.0
1648710,3178.0,121.466422,31.23289,110200.0
1648711,3178.0,121.4128,31.207712,110200.0
1648712,3178.0,121.360841,31.150477,110200.0
1648713,3178.0,121.547917,31.226751,110200.0
1648714,3178.0,121.346468,31.315184,110200.0
1648715,3178.0,121.403198,31.209119,110200.0
1648716,3178.0,121.469722,31.217092,110200.0
1648717,3178.0,121.468368,31.194008,110200.0
1648718,3178.0,121.506671,31.264083000000007,110200.0
1648719,3178.0,121.402802,31.212185,110200.0
1648720,3178.0,121.426064,31.185416,110200.0
1648721,3178.0,121.437623,31.181872,110200.0
1648722,3178.0,121.456438,31.231742,110200.0
1648723,3178.0,121.555609,31.229184000000004,110200.0
1648724,3178.0,121.48592,31.208384,110200.0
1648725,3178.0,121.443735,31.227743,110200.0
1648726,3178.0,121.441771,31.22691,110200.0
1648727,3178.0,121.443525,31.224165000000006,110200.0
1648728,3178.0,121.266468,31.16811,110200.0
1648729,3178.0,121.58746399999998,31.246354,110200.0
1648730,3178.0,121.46049,31.234339,110200.0
1648731,3178.0,121.452198,31.212226,110200.0
1648732,3178.0,121.402383,31.208617,110200.0
1648733,3178.0,121.479552,31.277858,110200.0
1648734,3178.0,121.444572,31.225590000000004,110200.0
1648735,3178.0,121.423978,31.219527000000006,110200.0
1648736,3178.0,121.43947,31.228446,110200.0
1648737,3178.0,121.527966,31.288997,110200.0
1648738,3178.0,121.437033,31.230407,110200.0
1648739,3178.0,121.441839,31.226941,110200.0
1648740,3178.0,121.44938799999998,31.208444,110200.0
1648741,3178.0,121.465475,31.221147,110200.0
1648742,3178.0,121.444697,31.206665,110200.0
1648743,3178.0,121.425296,31.161293,110200.0
1648744,3178.0,121.44959,31.21826,110200.0
1648745,3178.0,121.500478,31.210614,110200.0
1648746,3178.0,121.41768799999998,31.286295000000006,110200.0
1648747,3178.0,121.489609,31.232658,110200.0
1648748,3178.0,121.341519,31.196282,110200.0
1648749,3178.0,121.345579,31.158043,110200.0
1648750,3178.0,121.464116,31.207763,110200.0
1648751,3178.0,121.438549,31.219864,110200.0
1648752,3178.0,121.15941,31.289726,110200.0
1648753,3178.0,121.574698,31.11884,110200.0
1648754,3178.0,121.4852,31.240408,110200.0
1648755,3178.0,121.531294,31.237518,110200.0
1648756,3178.0,121.261878,31.328158,110200.0
1648757,3178.0,121.377705,31.234781,110200.0
1648758,3178.0,121.207251,31.420058,110200.0
1648759,3178.0,121.699017,31.19978,110200.0
1648760,3178.0,121.445655,31.212406,110200.0
1648761,3178.0,121.455459,31.216968,110200.0
1648762,3178.0,121.486807,31.234472,110200.0
1648763,3178.0,121.436524,31.025474,110200.0
1648764,3178.0,121.444824,31.34151,110200.0
1648765,3178.0,121.470471,31.219683000000003,110200.0
1648766,3178.0,121.452848,31.187777,110200.0
1648767,3178.0,121.495498,31.228358,110200.0
1648768,3178.0,121.431351,31.227009,110200.0
1648769,3178.0,121.770361,31.051108000000006,110200.0
1648770,3178.0,121.443615,31.325339000000003,110200.0
1648771,3178.0,121.447443,31.228433000000006,110200.0
1648772,3178.0,121.512999,31.225,110200.0
1648773,3178.0,121.411096,31.189794,110200.0
1648774,3178.0,121.445757,31.22163,110200.0
1648775,3178.0,121.469667,31.216467,110200.0
1648776,3178.0,121.483205,31.242938,110200.0
1648777,3178.0,121.560276,31.214592,110200.0
1648778,3178.0,121.40252,31.193308,110200.0
1648779,3178.0,121.188209,31.045474,110200.0
1648780,3178.0,121.314556,31.138232,110200.0
1648781,3178.0,121.434503,31.194340000000004,110200.0
1648782,3178.0,121.50874,31.143578,110200.0
1648783,3178.0,121.44951299999998,31.213528000000004,110200.0
1648784,3178.0,121.338662,31.080379,110200.0
1648785,3178.0,121.202002,31.049573,110200.0
1648786,3178.0,121.445235,31.225826,110200.0
1648787,3178.0,121.382589,31.109895,110200.0
1648788,3178.0,121.486376,31.246686,110200.0
1648789,3178.0,121.213657,31.040599,110200.0
1648790,3178.0,121.214374,31.051683,110200.0
1648791,3178.0,121.503391,31.332457,110200.0
1648792,3178.0,121.486542,31.256746000000003,110200.0
1648793,3178.0,121.299167,31.160468,110200.0
1648794,3178.0,121.31583899999998,31.291696,110200.0
1648795,3178.0,121.309833,31.176543,110200.0
1648796,3178.0,121.323067,31.196092,110200.0
1648797,3178.0,121.559494,31.214663,110200.0
1648798,3178.0,121.419409,31.195966,110200.0
1648799,3178.0,121.398707,31.207042,110200.0
1648800,3178.0,121.397528,31.21084,110200.0
1648801,3178.0,121.64968,31.027613,110200.0
1648802,3178.0,121.444998,31.210420000000006,110200.0
1648803,3178.0,121.448382,31.232485,110200.0
1648804,3178.0,121.287288,31.171375,110200.0
1648805,3178.0,121.471741,31.234597,110200.0
1648806,3178.0,121.19762,31.041744,110200.0
1648807,3178.0,121.387648,31.202367,110200.0
1648808,3178.0,121.45432,30.908155,110200.0
1648809,3178.0,121.498396,30.842456,110200.0
1648810,3178.0,121.416361,31.220367,110200.0
1648811,3178.0,121.43799,31.224681,110200.0
1648812,3178.0,121.601892,31.263675,110200.0
1648813,3178.0,121.530028,31.179915,110200.0
1648814,3178.0,121.624194,31.215212,110200.0
1648815,3178.0,121.471872,31.233893,110200.0
1648816,3178.0,121.388069,31.2025,110200.0
1648817,3178.0,121.438448,31.29894,110200.0
1648818,3178.0,121.440955,31.226136,110200.0
1648819,3178.0,121.50376599999998,30.83997,110200.0
1648820,3178.0,121.237844,31.061113,110200.0
1648821,3178.0,121.276852,31.204659000000003,110200.0
1648822,3178.0,121.320255,31.24142,110200.0
1648823,3178.0,121.412732,31.207743,110200.0
1648824,3178.0,121.205553,31.033929,110200.0
1648825,3178.0,121.702544,31.384914,110200.0
1648826,3178.0,121.453923,31.223121000000006,110200.0
1648827,3178.0,121.443459,31.325908,110200.0
1648828,3178.0,121.431655,31.024814000000006,110200.0
1648829,3178.0,121.473082,31.209584000000003,110200.0
1648830,3178.0,121.394814,31.165886,110200.0
1648831,3178.0,121.496426,31.30305,110200.0
1648832,3178.0,121.452324,31.215916,110200.0
1648833,3178.0,121.37311,31.192627,110200.0
1648834,3178.0,121.290688,31.166355,110200.0
1648835,3178.0,121.448397,31.218908000000006,110200.0
1648836,3178.0,121.442,31.237706,110200.0
1648837,3178.0,121.519581,30.837635,110200.0
1648838,3178.0,121.479588,31.277539,110200.0
1648839,3178.0,121.444718,31.206637,110200.0
1648840,3178.0,121.240809,31.015227000000007,110200.0
1648841,3178.0,121.238348,31.060177000000003,110200.0
