business_id,name,longitude,latitude,name_pinyin,geometry
5382218,耀华路地铁站,121.49021390435965,31.18057494246134,yàohuálù,POINT (121.4902139043596 31.18057494246134)
5387594,中潭路地铁站,121.43764904375837,31.256604533341562,zhōngtánlù,POINT (121.4376490437584 31.25660453334156)
5398221,嘉定新城地铁站,121.25025475610111,31.331603118844644,jiādìngxīnchéng,POINT (121.2502547561011 31.33160311884464)
5404583,地铁站西藏北路站,121.46449917320463,31.26567791270402,xīcángběilù,POINT (121.4644991732046 31.26567791270402)
5419004,淞滨路地铁站,121.48851140228118,31.37344271772402,sōngbīnlù,POINT (121.4885114022812 31.37344271772402)
5429143,东明路地铁站,121.50632222748743,31.174644060257574,dōngmínglù,POINT (121.5063222274874 31.17464406025757)
5435718,德平路地铁站,121.55988165916607,31.247491712039025,dépínglù,POINT (121.5598816591661 31.24749171203903)
5445333,地铁站宝山路站,121.47194422922237,31.25331137179471,bǎoshānlù,POINT (121.4719442292224 31.25331137179471)
5451458,长寿路地铁站,121.43340188887971,31.242110968666065,chángshòulù,POINT (121.4334018888797 31.24211096866606)
5452111,曹杨路地铁站,121.41276407582392,31.240446437639946,cáoyánglù,POINT (121.4127640758239 31.24044643763995)
5460569,七号线长寿路站,121.43623716100392,31.24496929143688,qīchángshòulù,POINT (121.4362371610039 31.24496929143688)
5474359,地铁站大世界,121.4747657372593,31.229178217332766,dàshìjiè,POINT (121.4747657372593 31.22917821733277)
5500777,虹桥路地铁站,121.41636095758922,31.198988766639626,hóngqiáolù,POINT (121.4163609575892 31.19898876663963)
5502133,地铁站中山公园,121.4122404411794,31.219960597512564,zhōngshāngōngyuán,POINT (121.4122404411794 31.21996059751256)
5506324,友谊路地铁站,121.47247304115112,31.404087281441363,yǒuyílù,POINT (121.4724730411511 31.40408728144136)
5513232,地铁站白银路站,121.2411546574688,31.346881930202837,báiyínlù,POINT (121.2411546574688 31.34688193020284)
5531773,三门路地铁站,121.5042028957835,31.31411515843416,sānménlù,POINT (121.5042028957835 31.31411515843416)
5535982,地铁站上大路站,121.40430248993627,31.316062812500906,shàngdàlù,POINT (121.4043024899363 31.31606281250091)
5543581,地铁梅陇基地,121.41976867862745,31.153054239229647,méilǒngjīdì,POINT (121.4197686786274 31.15305423922965)
5583211,地铁十一号线曹阳路站,121.41687835116593,31.23500407374621,shíyīcáoyánglù,POINT (121.4168783511659 31.23500407374621)
5597511,地铁站市光路站,121.52765200272334,31.324132328267048,shìguānglù,POINT (121.5276520027233 31.32413232826705)
